Image,ASIN,Country,Name,Manager,Sellers,Market,Suspended Inventory,Total Orders,Total Units,Total Profit,Total Ad Expenses,Total ClickSend Expenses,Total Redeems Expenses,Total Testing Expenses,Total PPC,Total Refund,Total Sessions,Session Percentage,Orders Diff,Profit Diff,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage,Order,Profit,Units,Ad Expenses,ClickSend Expenses,Redeems Expenses,Testing Expenses,PPC,Refund,Sessions,Order Session Percentage
https://gideonwarriors.com/images/16394236_1614102504.jpg,B08MWXCKDJ,US,"Scar Remover Cream, Premium Edition Scar Removal Cream for Scars from C-Section, Stretch Marks, Acne, Surgery, Injury, Burns, Effective for both Old and New Scars, Made in Canada",Mike,T014: 41,Scar Cream,0,801,863,3546.19,1209.18,68.2,89.2,0,0,-182.68,0,0,-3,-26.73,28,207.34,31,0,31,0,0,0,0,0,0,41,252.64,42,89.1,0,0,0,0,0,0,0,44,279.37,45,83.2,0,0,0,0,0,0,0,53,299.61,55,87.65,0,0,0,0,-24.97,0,0,45,261.46,45,73.53,0,15,0,0,0,0,0,63,196.47,69,86.18,0,0,0,0,-15.83,0,0,65,257.78,75,83.11,0,0,0,0,-15.83,0,0,61,145.33,68,81.99,0,45,0,0,-17.59,0,0,61,165.12,65,84.73,0,15,0,0,-13.13,0,0,61,163.79,65,84.83,37.2,0,0,0,-29.9,0,0,67,299.21,79,104.04,0,0,0,0,-17.59,0,0,56,171.16,59,81.1,0,0,0,0,0,0,0,73,418.2,76,89.07,0,0,0,0,0,0,0,39,187.11,42,90.13,0,14.2,0,0,-30.25,0,0,44,241.6,47,90.52,0,0,0,0,-17.59,0,0
https://gideonwarriors.com/images/16406904_1655732216.jpg,B0B36J6MFH,US,"Glossiva Self Tanning Drops, Self Tanner for Face and Body, Long Lasting Glow Sunless Tanner, Natural Face Tanner for Perfect Gradual Glow - Knocks Out Orange Tones, No Fake Tan Smell and Streak-Free -30 ml",Jabez,T018: 28,,0,389,400,2479.81,371.68,62,238,0,0,-298.07,0,0,-4,89.96,8,41.66,8,0,0,20,0,0,0,0,0,28,252.48,29,20.26,0,0,0,0,0,0,0,32,162.52,32,31,0,20,0,0,-24.18,0,0,26,117.93,26,28.63,0,0,0,0,-76.54,0,0,27,146.97,27,30.08,0,40,0,0,0,0,0,30,207.22,31,17.42,0,6,0,0,-34.26,0,0,21,132.77,22,31.16,0,6,0,0,-30.21,0,0,22,186.86,24,18.86,0,46,0,0,0,0,0,27,169.01,27,29.01,0,20,0,0,0,0,0,30,182.63,30,15.66,0,40,0,0,-25.46,0,0,22,126.45,22,38.16,31,0,0,0,0,0,0,31,212.93,33,30.84,0,20,0,0,-10.07,0,0,30,185.7,31,37.38,0,0,0,0,-55.78,0,0,28,157.08,30,14.82,31,20,0,0,-31.5,0,0,27,197.6,28,28.4,0,0,0,0,-10.07,0,0
https://gideonwarriors.com/images/16406630_1652455888.jpg,B09YVJMMSG,US,"Hibiscus and Honey Firming Cream - Neck Firming Cream - Skin Tightening Cream for Face & Body - Double Chin Reducer - Anti-Wrinkle Facial Moisturizer with Collagen - Formulated with Hibiscus Extract, Honey, Jojoba Oil, and Other Natural Ingredients - Cruelty-free, 1.7 oz 50 ml",Josh,YEF05: 21;V59: 6,,0,382,400,2535.55,588.18,0,0,0,0,0,0,0,4,35.58,1,10.84,1,0,0,0,0,0,0,0,0,27,252.02,28,0,0,0,0,0,0,0,0,23,216.44,25,0,0,0,0,0,0,0,0,27,250.62,28,0,0,0,0,0,0,0,0,29,302.82,33,0,0,0,0,0,0,0,0,33,189.37,34,65.08,0,0,0,0,0,0,0,21,107.49,21,54.94,0,0,0,0,0,0,0,27,149.49,27,50.34,0,0,0,0,0,0,0,28,130.27,28,70.45,0,0,0,0,0,0,0,28,147.58,29,64.6,0,0,0,0,0,0,0,36,238.42,39,48.65,0,0,0,0,0,0,0,29,192.7,33,47.12,0,0,0,0,0,0,0,27,107.5,27,86.77,0,0,0,0,0,0,0,23,110.93,24,63.07,0,0,0,0,0,0,0,23,129.06,23,37.16,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16394144_1614445764.jpg,B08W1WBXQ4,US,"Kojic Acid Serum with Arbutin for Face and Body - Best Natural and Gentle Treatment for Skin Discoloration for All Skin Types, 1oz.",Bob,C838: 24;T013: 4,Dark Spot Corrector,0,404,441,2843.23,372.04,0,0,0,45,-13.11,0,0,6,90.72,11,90.56,11,0,0,0,0,0,0,0,0,28,250.94,33,15.64,0,0,0,0,0,0,0,22,160.22,22,13.61,0,0,0,0,-13.11,0,0,18,145.57,18,17.9,0,0,0,0,0,0,0,26,236.71,27,13.37,0,0,0,0,0,0,0,30,186.23,33,39.91,0,0,0,3,0,0,0,36,262.94,44,34.25,0,0,0,5,0,0,0,33,192.5,37,29.46,0,0,0,6,0,0,0,36,217.82,40,38.7,0,0,0,6,0,0,0,40,215.82,40,41.17,0,0,0,13,0,0,0,26,151.88,30,32.29,0,0,0,6,0,0,0,35,210.95,39,31.69,0,0,0,6,0,0,0,25,225.63,28,24.1,0,0,0,0,0,0,0,17,126.63,17,20.96,0,0,0,0,0,0,0,21,168.83,22,18.99,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407463_1661175864.jpg,B0B7P1KWLH,US,"Vegnclever Hair Growth Serum - 100% Vegan Intensive Hair Gro Serum - Natural Hair Loss and Regrowth Treatment for Women & Men, Hair Thickening Products for Fuller-looking, Thicker and Healthier Hair, 50ML",Josh,V68: 25,,0,152,158,1382.08,332.2,0,159.56,0,0,0,0,0,-4,-18.33,3,58.75,5,0,0,0,0,0,0,0,0,25,248.32,27,68.93,0,0,0,0,0,0,0,29,266.65,29,75.91,0,0,0,0,0,0,0,34,356.11,35,65.64,0,0,0,0,0,0,0,11,118.14,11,51.14,0,0,0,0,0,0,0,0,-12.28,0,0,0,12.28,0,0,0,0,0,0,-30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.14,0,0,0,21.14,0,0,0,0,0,0,-36.14,0,0,0,36.14,0,0,0,0,0,0,-30,0,0,0,30,0,0,0,0,0,0,-15,0,0,0,15,0,0,0,0,0,0,-15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,493.67,51,70.58,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16395820_1630370809.jpg,B07RN2H1QW,UK,"LUXROS Eyelash Growth Serum, Eyelash Enhancer Serum, Lash Serum for Longer, Thicker Healthier Lashes, Made in USA, 5ml 6 Month Supply",Mike,T00UK: 46,,0,525,538,3289.09,681.99,99.12,132.57,0,134,-31.95,0,0,-32,-207.86,6,8.65,7,0,33.6,0,0,0,0,0,0,46,244.96,47,53.62,0,0,0,12,0,0,0,78,452.82,80,56.05,0,0,0,15,0,0,0,60,329.55,63,62.06,0,9.13,0,13,0,0,0,53,260.69,53,61.92,0,18.26,0,12,0,0,0,16,141.9,16,51.06,0,0,0,6,0,0,0,22,230.79,22,41.31,0,0,0,10,0,0,0,26,255.59,27,31.51,0,18.26,0,9,-18.53,0,0,18,172.39,20,44.42,0,25.2,0,2,0,0,0,17,82.93,17,37.9,65.52,18.26,0,10,0,0,0,22,184.58,22,50.95,0,12.6,0,4,-13.42,0,0,22,205.2,22,42.54,0,9.13,0,8,0,0,0,56,304.45,56,50.72,0,0,0,14,0,0,0,45,235.59,47,50.38,0,9.13,0,12,0,0,0,38,179,39,47.55,0,12.6,0,7,0,0,0
https://gideonwarriors.com/images/16406147_1656940471.jpg,B09CQSCDHD,CA,"Zrauker Science Kit with 84 Science Lab Experiments, DIY STEM Educational Toys, Science Magic Kit Great STEM Learning Science Kit",Trenton,C876: 17,,0,198,202,2680.22,185.45,74.4,65.92,0,0,0,0,0,3,82.79,13,184.4,13,0,0,11.1,0,0,0,0,0,17,244.53,17,10.41,0,0,0,0,0,0,0,14,161.74,14,10.01,24.8,11.1,0,0,0,0,0,21,288.09,22,12.1,24.8,0,0,0,0,0,0,12,212.93,15,14.09,0,0,0,0,0,0,0,12,168.7,12,13.45,0,0,0,0,0,0,0,7,79.95,7,13.77,0,10.42,0,0,0,0,0,13,174.91,13,13.92,0,11.1,0,0,0,0,0,8,104.73,8,14.04,0,0,0,0,0,0,0,10,134.75,10,14.26,0,0,0,0,0,0,0,12,115.93,12,14.02,24.8,22.2,0,0,0,0,0,18,258,18,13.73,0,0,0,0,0,0,0,11,149.04,11,13.75,0,0,0,0,0,0,0,15,209.32,15,13.89,0,0,0,0,0,0,0,15,193.2,15,14.01,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407201_1657922389.jpg,B0B6JMTT37,US,Crystal Hair Eraser for Hair Removal (Silver),Rachel Vu,C693 B27: 35,,0,451,468,3406.64,272.54,92.38,20.8,0,0,0,0,0,7,25.31,1,7.84,1,0,0,0,0,0,0,0,0,35,241.69,35,23.96,0,0,0,0,0,0,0,28,216.38,31,13.87,0,0,0,0,0,0,0,23,136.37,23,19.21,0,20.8,0,0,0,0,0,19,132.65,20,23.67,0,0,0,0,0,0,0,26,209.32,29,30.15,0,0,0,0,0,0,0,26,152.59,26,57.24,0,0,0,0,0,0,0,19,139,19,9.96,0,0,0,0,0,0,0,37,292.97,38,10.94,0,0,0,0,0,0,0,33,298.56,36,12.21,0,0,0,0,0,0,0,29,174.43,30,13.82,61.38,0,0,0,0,0,0,41,318.13,41,13.03,0,0,0,0,0,0,0,47,391.66,52,12.12,0,0,0,0,0,0,0,45,326.19,45,10.37,31,0,0,0,0,0,0,42,368.86,42,21.99,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16395670_1663690114.jpg,B09BXWFYWC,US,"Natural Vine Eyelash and Brow Growth Serum, Irritation Free Formula, Guaranteed Results in 3-4 Weeks for Longer, Thicker, and Fuller Eyelashes",Nathanael,GA02: 19;T005: 3,Eyelash Growth Serum,0,351,371,3417,509.44,30.38,26.3,0,0,-49.6,0,0,-17,-180.16,14,156.36,14,0,0,0,0,0,0,0,0,22,234.79,23,34.69,0,0,0,0,0,0,0,39,414.95,41,28.81,0,0,0,0,0,0,0,26,276.61,28,35.71,0,0,0,0,0,0,0,28,271.6,30,40.65,0,15,0,0,-16.71,0,0,24,209.42,24,33.25,0,0,0,0,0,0,0,28,239.44,28,43.46,0,0,0,0,0,0,0,19,211.91,23,25.6,0,0,0,0,0,0,0,29,364.74,32,34.26,0,0,0,0,0,0,0,26,266.95,29,40.45,0,5.65,0,0,-16.71,0,0,16,131.63,18,32.87,30.38,0,0,0,0,0,0,16,127.7,17,39.42,0,5.65,0,0,0,0,0,25,187.09,25,55.56,0,0,0,0,-16.18,0,0,17,130.46,17,30.58,0,0,0,0,0,0,0,22,193.35,22,34.13,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16394116_1612204243.jpg,B08TDRL7Z7,US,"AidallsWellup Men’s 5-in-1 Electric Head Shavers for Bald Men, Intelligent Digital Display, Head Shavers for Men, Anti-Pinch, Ergonomic Design, Cordless and Rechargeable.",Shamus,PL085: 4;PL091: 10,Head Shaver,0,68,68,1230.51,101.82,8.68,0,0,0,-87.98,0,0,6,181.45,5,56,5,0,0,0,0,0,0,0,0,14,232.78,14,44.82,0,0,0,0,0,0,0,8,51.33,8,57,0,0,0,0,-43.99,0,0,3,70.57,3,0,0,0,0,0,0,0,0,5,118.74,5,0,0,0,0,0,0,0,0,5,98.89,5,0,0,0,0,0,0,0,0,2,73.91,2,0,0,0,0,0,0,0,0,4,81.81,4,0,0,0,0,0,0,0,0,3,60.18,3,0,0,0,0,0,0,0,0,5,96.87,5,0,0,0,0,0,0,0,0,4,69.01,4,0,8.68,0,0,0,0,0,0,5,55.83,5,0,0,0,0,0,-43.99,0,0,3,125.72,3,0,0,0,0,0,0,0,0,1,18.56,1,0,0,0,0,0,0,0,0,1,20.31,1,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16408312_1665150333.jpg,B0BGMMNWJV,US,Itlufly Breathing Exercise Device for Lungs　,Chenjin,C01: 52,,0,533,553,3071.52,1417.42,0,100,0,0,0,0,0,16,56.9,18,134.21,18,0,0,0,0,0,0,0,0,52,229.02,53,135.31,0,20,0,0,0,0,0,36,172.12,39,87.49,0,40,0,0,0,0,0,46,235.47,48,121.57,0,20,0,0,0,0,0,42,142.11,43,105.14,0,20,0,0,0,0,0,21,97.54,22,89.64,0,0,0,0,0,0,0,21,123.73,21,78.03,0,0,0,0,0,0,0,21,116.15,21,68.54,0,0,0,0,0,0,0,35,243.38,37,98.13,0,0,0,0,0,0,0,40,240.23,41,118.95,0,0,0,0,0,0,0,45,281.77,47,127.65,0,0,0,0,0,0,0,43,278.03,44,105.32,0,0,0,0,0,0,0,41,274.91,42,106.99,0,0,0,0,0,0,0,28,163.13,28,77.57,0,0,0,0,0,0,0,44,339.72,49,97.09,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406498_1649348103.jpg,B09WW1QK4D,US,"Breast Enhancement Cream, Breast Enlargement Cream, Natural Formula for Breast Growth & Breast Enlargement, Breast Growth Enhancer Cream to Lift, Firm, and Tighten Breast Naturally - Powerful and Potent Formula for Sensitive and All Skin Type",Bryan,A21 979: 28,,0,333,352,4154.84,0,18.6,180,0,0,0,0,0,8,-57.66,17,140.15,17,0,0,0,0,0,0,0,0,28,227.03,28,0,0,0,0,0,0,0,0,20,284.69,25,0,0,30,0,0,0,0,0,9,80.11,9,0,0,30,0,0,0,0,0,18,244.34,19,0,0,0,0,0,0,0,0,21,274.62,21,0,0,0,0,0,0,0,0,25,284.74,25,0,0,30,0,0,0,0,0,23,279.07,24,0,0,30,0,0,0,0,0,29,364.83,31,0,0,30,0,0,0,0,0,21,292.19,22,0,0,0,0,0,0,0,0,20,291.2,23,0,0,0,0,0,0,0,0,18,211.58,18,0,0,30,0,0,0,0,0,26,351.99,26,0,0,0,0,0,0,0,0,31,420.41,32,0,18.6,0,0,0,0,0,0,27,407.89,32,0,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16393368_1601052928.jpg,B08HSLP55R,US,"HITO Outdoor Lounge Chairs Sun Loungers Zero Gravity Chairs Adjustable Padded Lounger Chair with a Cup Holder, Soft & Comfortable, Supports Over 440lbs/200kg",Yuzhen,PL081: 4,Furniture,0,24,26,1235.43,212.51,0,0,0,0,0,0,0,0,-9.74,0,0,0,0,0,0,0,0,0,0,0,4,221.23,4,16.53,0,0,0,0,0,0,0,4,230.97,5,24.98,0,0,0,0,0,0,0,4,259.62,5,26.33,0,0,0,0,0,0,0,0,-26.44,0,26.44,0,0,0,0,0,0,0,5,229.2,5,26.75,0,0,0,0,0,0,0,1,37.34,1,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.04,1,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84.97,2,11.41,0,0,0,0,0,0,0,2,82.31,2,44.07,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16382802.jpg,B07RZ9B33D,US,"ProBliva Fungus Shampoo for Hair & Scalp - for Men and Women - Help to Reduce Ringworm, Itchy Scalp - Contains Natural Ingredients Coconut Oil, Jojoba Oil, Emu Oil",Bob,PL069: 22,Shampoo,0,797,832,8381.6,812.57,0,0,0,141,-500.64,0,0,-16,-203.03,0,0,0,0,0,0,0,0,0,0,0,22,213.17,23,4.08,0,0,0,1,-43.82,0,0,38,416.2,42,63.51,0,0,0,10,0,0,0,55,585.95,60,56.67,0,0,0,11,-40.53,0,0,55,604.82,59,59.09,0,0,0,11,-21.91,0,0,56,579.05,58,63.38,0,0,0,10,-43.82,0,0,56,607.23,60,65.93,0,0,0,13,-43.82,0,0,53,544.13,54,61.47,0,0,0,5,-21.91,0,0,63,671.61,63,58.54,0,0,0,15,-21.91,0,0,75,842.67,82,62.7,0,0,0,12,-43.82,0,0,55,557.08,57,68.2,0,0,0,6,-43.82,0,0,69,605.82,70,59.79,0,0,0,14,-131.46,0,0,67,750.09,68,64.65,0,0,0,13,0,0,0,61,615.75,61,66.45,0,0,0,9,-21.91,0,0,72,788.03,75,58.11,0,0,0,11,-21.91,0,0
https://gideonwarriors.com/images/16394980_1622046890.jpg,B091J929Y3,US,"Butt Acne Clearing Cream, Thigh Acne Clearing treatment, Made in USA, Clears Acne, Pimples, and Dark Spots for the Buttocks and Thigh Area. Moisture, Heal and Recover with noticeable result in 4 days",Mike,YEF 02: 32,Butt Acne Treatment,0,412,439,2562.61,739.1,0,6.95,0,0,0,0,0,9,68.28,13,106.66,13,0,0,0,0,0,0,0,0,32,210.35,33,70.59,0,0,0,0,0,0,0,23,142.07,23,61.84,0,0,0,0,0,0,0,31,241.78,34,45.55,0,0,0,0,0,0,0,19,121.65,19,31.62,0,6.95,0,0,0,0,0,24,158.99,25,50.52,0,0,0,0,0,0,0,19,138.4,21,46.6,0,0,0,0,0,0,0,20,156.6,21,41.36,0,0,0,0,0,0,0,30,267.6,35,26.2,0,0,0,0,0,0,0,16,140.14,24,61.01,0,0,0,0,0,0,0,30,209.99,32,54.39,0,0,0,0,0,0,0,26,189,26,46.31,0,0,0,0,0,0,0,47,204.14,51,71.25,0,0,0,0,0,0,0,39,135.97,39,61.08,0,0,0,0,0,0,0,43,139.27,43,70.78,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16406724_1660750556.jpg,B09ZKMGH8T,US,"Green Tea Mask Stick, Cleansing Clay, Purifying Clay Stick Mask, Face Moisturizer, Oil Control, Deep Clean Pore, for All Skin Types Men and Women(2 Pack)",Trenton,V72: 42,,0,687,698,2861.51,2467.89,61.38,162.24,0,0,0,0,0,-25,-64.85,2,22.46,3,0,0,0,0,0,0,0,0,42,204.85,42,109.73,0,0,0,0,0,0,0,67,269.7,68,243.77,0,6.12,0,0,0,0,0,55,197.01,55,220.93,0,0,0,0,0,0,0,22,121.68,22,28.1,0,15,0,0,0,0,0,53,165.51,55,232.01,0,0,0,0,0,0,0,54,256.12,54,134.53,0,15,0,0,0,0,0,60,197.26,60,228.13,0,30,0,0,0,0,0,59,211.21,60,239.82,0,6.12,0,0,0,0,0,50,159.96,51,255.42,0,15,0,0,0,0,0,23,39.47,23,103.63,61.38,30,0,0,0,0,0,35,219.29,35,141.43,0,15,0,0,0,0,0,9,89.84,9,16.09,0,0,0,0,0,0,0,60,257.6,62,196.66,0,30,0,0,0,0,0,96,449.55,99,317.64,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16408077_1662757564.jpg,B0B99BJQ7G,US,"Cystic Acne Treatment, Salicylic Acid Acne Treatment for Face, Advanced Acne Spot Treatment for Face, Natural Acne Cream and Pimple Cream, Effective Hormonal Acne Treatment.",Shamus,NV01: 36,,0,483,488,1803.25,1670.36,0,231.5,0,0,-221.25,0,0,-14,-117.7,1,7.69,1,0,0,0,0,0,0,0,0,36,203.86,36,103.09,0,0,0,0,0,0,0,50,321.56,50,115.25,0,0,0,0,0,0,0,36,191.6,37,93.93,0,25,0,0,0,0,0,47,269.56,47,100.14,0,25,0,0,-14.07,0,0,34,125.04,34,119.85,0,25,0,0,0,0,0,30,123.76,30,91.67,0,0,0,0,-28.14,0,0,25,51.14,25,108.15,0,6.5,0,0,-31.66,0,0,27,-28.53,27,108.82,0,50,0,0,-79.5,0,0,27,20.33,27,121.36,0,75,0,0,-12.66,0,0,46,152.02,46,128.34,0,0,0,0,-12.66,0,0,35,142.43,39,151.56,0,0,0,0,-42.56,0,0,18,9.67,18,159.79,0,0,0,0,0,0,0,42,73.82,42,153.3,0,25,0,0,0,0,0,29,139.3,29,115.11,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16392942.jpg,B08BR2Y8MT,US,"Scar Removal Cream, Scar Cream For Old Scars - Stretch Mark Removal Cream for Men & Women - Stretch Marks Relief and Burns Repair, Face Skin Repair Cream",Bob,C856: 1;MI01: 34,Scar Cream,277,436,474,2452.19,429.76,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,35,198.09,40,30.38,0,0,0,0,0,0,0,35,212.09,39,30.74,0,0,0,0,0,0,0,22,111.95,23,30.84,0,0,0,0,0,0,0,38,224.43,42,30.17,0,0,0,0,0,0,0,29,153.26,29,30.71,0,0,0,0,0,0,0,31,162.45,31,30.42,0,0,0,0,0,0,0,26,134.81,28,32.98,0,0,0,0,0,0,0,35,200.79,40,30.23,0,0,0,0,0,0,0,39,259.05,48,30.42,0,0,0,0,0,0,0,32,155.4,33,30.71,0,0,0,0,0,0,0,31,183.88,32,30.14,0,0,0,0,0,0,0,32,167.18,33,30.63,0,0,0,0,0,0,0,28,166.28,31,30.53,0,0,0,0,0,0,0,23,122.53,25,30.86,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407000_1656095922.jpg,B09VMW9VYX,UK,Treatonic Ingrown Toenail Treatment - Ingrown Toenail Pain Reliever and Softener Kit for Easy Trimming with Silicone Gel Toe Caps,Shawn,PL084: 36,,0,389,395,2318.04,467.48,55.44,0,0,206,-53.29,0,0,4,45.13,1,6.21,1,0,0,0,0,0,0,0,0,36,196.8,36,36.76,0,0,0,16,0,0,0,32,151.67,33,34.49,15.96,0,0,18,-12.08,0,0,35,174.66,35,37.16,15.96,0,0,16,0,0,0,28,147.83,29,39.72,0,0,0,15,0,0,0,23,169.87,23,28.44,0,0,0,9,0,0,0,21,148.92,21,29.84,0,0,0,14,0,0,0,16,112.9,16,21.11,0,0,0,7,0,0,0,35,276.65,37,36.92,0,0,0,21,0,0,0,27,171.73,27,32.26,7.56,0,0,16,-14.21,0,0,29,206.07,29,35.49,7.56,0,0,18,0,0,0,22,113.83,22,31.23,8.4,0,0,11,-27,0,0,36,208.27,38,36.3,0,0,0,15,0,0,0,25,120.11,25,38.88,0,0,0,18,0,0,0,23,112.52,23,28.88,0,0,0,12,0,0,0
https://gideonwarriors.com/images/16395683_1628521036.jpg,B09BXBP33Z,US,"EssyNaturals Hair Growth Oil with Caffeine and Biotin - For Stronger, Thicker, Longer Hair, 1.7 oz (2 Bottles)",Bryan,YEF03: 6;GA03: 1;A02: 1,Hair Growth Oil,0,80,82,1788.62,208.88,0,0,0,0,-44.58,0,0,5,131.84,0,0,0,0,0,0,0,0,0,0,0,8,195.77,9,17.58,0,0,0,0,0,0,0,3,63.93,3,14.02,0,0,0,0,0,0,0,2,35.04,2,14.64,0,0,0,0,0,0,0,8,199.49,8,5.22,0,0,0,0,0,0,0,3,79.1,4,20.26,0,0,0,0,0,0,0,3,67.27,3,7.25,0,0,0,0,0,0,0,2,35.99,2,13.69,0,0,0,0,0,0,0,5,111.45,5,12.75,0,0,0,0,0,0,0,5,112.23,5,11.97,0,0,0,0,0,0,0,9,174.54,9,26.4,0,0,0,0,-22.62,0,0,4,69.21,4,30.15,0,0,0,0,0,0,0,12,287.2,12,16.87,0,0,0,0,0,0,0,7,138.82,7,13.1,0,0,0,0,-21.96,0,0,9,218.58,9,4.98,0,0,0,0,0,0,0
https://gideonwarriors.com/images/16407182_1662216933.jpg,B09Q787QQS,UK,"Difiney Anti Snoring Devices, Stop Snoring Devices, Effective Snoring Solution Anti Snoring for Men and Women",Mike,PL084: 9,,0,130,130,2242.12,315.5,105,8.4,0,47,-127.13,0,0,-8,-177.86,1,-26.16,1,0,50.4,0,0,0,0,0,0,9,195.48,9,25.12,0,0,0,3,0,0,0,17,373.34,17,26.56,0,0,0,5,-20.16,0,0,13,312.19,13,17.51,0,0,0,1,0,0,0,8,182.61,8,16.9,0,0,0,1,0,0,0,13,296.57,13,20.09,0,8.4,0,4,0,0,0,8,183.06,8,16.98,0,0,0,3,0,0,0,4,38.8,4,11.52,0,0,0,2,-48.71,0,0,3,45.81,3,29.04,0,0,0,1,0,0,0,5,32.26,5,18.25,54.6,0,0,2,-19.05,0,0,7,147.09,7,22.37,0,0,0,0,0,0,0,6,126.62,6,18.73,0,0,0,3,0,0,0,12,96.26,12,28.82,0,0,0,8,-39.21,0,0,11,109.51,11,30.58,0,0,0,6,0,0,0,13,128.68,13,33.03,0,0,0,8,0,0,0
,B0BFXLBXTD,US,"Dual Magnetic Eyelashes NO Eyeliner or Glue Needed, Magnets False Eyelashes, Soft 3D Fake Lashes Extension with Tweezers, Natural Look Eyelashes Set with 8 Pieces / 2 Pairs",Jabez,A3KVHZ0F1E3LY7: 40,,1147,1045,1067,5763.84,2079.8,92.38,260,0,0,0,0,0,-19,-133.23,2,15.8,2,0,0,0,0,0,0,0,0,40,195.35,41,146.8,0,0,0,0,0,0,0,59,328.58,61,144.01,0,0,0,0,0,0,0,29,64.53,29,146.31,0,0,0,0,0,0,0,76,346.27,81,146.61,0,0,0,0,0,0,0,57,264.58,57,145.32,0,20,0,0,0,0,0,71,373,72,144.77,0,40,0,0,0,0,0,72,413.44,73,148.12,0,20,0,0,0,0,0,71,388.55,72,146.53,0,40,0,0,0,0,0,74,445.8,76,146.22,0,20,0,0,0,0,0,96,451.6,97,179.91,61.38,60,0,0,0,0,0,105,699.21,110,163.22,0,0,0,0,0,0,0,112,724.25,114,142.39,0,0,0,0,0,0,0,100,591.51,101,141.19,31,40,0,0,0,0,0,81,461.37,81,138.4,0,20,0,0,0,0,0
